Stationsnummer: 2099
Stationsname: Zürich, Unterhard
DBLH-Nr: 00343
Gewässer: Limmat
Exportperiode: 2000-01-01 - 2024-12-31
Parameter: Pegel
Parametereinheit: m ü.M.
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-23 00:00:00;;400.703;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-24 00:00:00;;400.826;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-25 00:00:00;;400.686;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-26 00:00:00;;400.555;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-27 00:00:00;;400.425;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-28 00:00:00;;400.777;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-29 00:00:00;;400.640;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-30 00:00:00;;400.807;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-05-31 00:00:00;;401.490;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-01 00:00:00;;401.591;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-02 00:00:00;;401.432;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-03 00:00:00;;401.581;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-04 00:00:00;;401.503;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-05 00:00:00;;401.417;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-06 00:00:00;;401.351;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-07 00:00:00;;401.293;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-08 00:00:00;;401.216;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-09 00:00:00;;401.242;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-10 00:00:00;;401.415;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-11 00:00:00;;401.352;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-12 00:00:00;;401.306;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-13 00:00:00;;401.258;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-14 00:00:00;;401.203;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-15 00:00:00;;401.090;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-16 00:00:00;;400.913;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-17 00:00:00;;400.787;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-18 00:00:00;;400.785;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-19 00:00:00;;400.725;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-20 00:00:00;;400.695;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-21 00:00:00;;400.840;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-22 00:00:00;;401.153;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-23 00:00:00;;401.227;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-24 00:00:00;;401.060;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-25 00:00:00;;400.949;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-26 00:00:00;;400.982;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-27 00:00:00;;400.952;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-28 00:00:00;;400.954;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-29 00:00:00;;400.944;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-06-30 00:00:00;;400.914;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-01 00:00:00;;400.901;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-02 00:00:00;;400.965;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-03 00:00:00;;400.965;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-04 00:00:00;;401.109;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-05 00:00:00;;400.965;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-06 00:00:00;;400.854;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-07 00:00:00;;400.951;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-08 00:00:00;;400.908;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-09 00:00:00;;400.824;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-10 00:00:00;;400.754;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-11 00:00:00;;400.809;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-12 00:00:00;;400.808;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-13 00:00:00;;400.846;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-14 00:00:00;;400.801;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-15 00:00:00;;400.686;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-16 00:00:00;;400.861;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-17 00:00:00;;400.767;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-18 00:00:00;;400.706;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-19 00:00:00;;400.568;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-20 00:00:00;;400.544;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-21 00:00:00;;400.408;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-22 00:00:00;;400.612;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-23 00:00:00;;400.604;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-24 00:00:00;;400.538;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-25 00:00:00;;400.424;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-26 00:00:00;;400.417;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-27 00:00:00;;400.409;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-28 00:00:00;;400.407;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-29 00:00:00;;400.333;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-30 00:00:00;;400.325;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-07-31 00:00:00;;400.271;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-01 00:00:00;;400.369;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-02 00:00:00;;400.267;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-03 00:00:00;;400.260;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-04 00:00:00;;400.165;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-05 00:00:00;;400.064;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-06 00:00:00;;400.046;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-07 00:00:00;;400.103;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-08 00:00:00;;400.170;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-09 00:00:00;;400.166;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-10 00:00:00;;400.141;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-11 00:00:00;;400.055;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-12 00:00:00;;399.989;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-13 00:00:00;;399.949;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-14 00:00:00;;399.980;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-15 00:00:00;;400.022;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-16 00:00:00;;399.938;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-17 00:00:00;;399.949;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-18 00:00:00;;400.062;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-19 00:00:00;;400.363;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-20 00:00:00;;400.309;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-21 00:00:00;;400.197;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-22 00:00:00;;400.064;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-23 00:00:00;;400.024;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-24 00:00:00;;399.939;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-25 00:00:00;;399.972;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-26 00:00:00;;399.967;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-27 00:00:00;;399.944;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-28 00:00:00;;399.939;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-29 00:00:00;;399.981;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-30 00:00:00;;400.043;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-08-31 00:00:00;;400.029;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-01 00:00:00;;399.942;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-02 00:00:00;;400.160;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-03 00:00:00;;400.143;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-04 00:00:00;;400.061;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-05 00:00:00;;399.993;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-06 00:00:00;;399.941;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-07 00:00:00;;399.846;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-08 00:00:00;;399.797;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-09 00:00:00;;399.879;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-10 00:00:00;;400.035;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-11 00:00:00;;400.087;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-12 00:00:00;;400.303;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-13 00:00:00;;400.288;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-14 00:00:00;;400.354;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-15 00:00:00;;400.291;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-16 00:00:00;;400.263;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-17 00:00:00;;400.263;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-18 00:00:00;;400.258;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-19 00:00:00;;400.252;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-20 00:00:00;;400.218;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-21 00:00:00;;400.157;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-22 00:00:00;;400.157;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-23 00:00:00;;400.155;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-24 00:00:00;;400.154;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-25 00:00:00;;400.184;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-26 00:00:00;;400.275;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-27 00:00:00;;400.392;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-28 00:00:00;;400.443;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-29 00:00:00;;400.630;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-09-30 00:00:00;;400.441;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-01 00:00:00;;400.358;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-02 00:00:00;;400.912;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-03 00:00:00;;400.609;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-04 00:00:00;;400.692;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-05 00:00:00;;400.748;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-06 00:00:00;;400.585;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-07 00:00:00;;400.460;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-08 00:00:00;;400.430;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-09 00:00:00;;400.577;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-10 00:00:00;;400.594;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-11 00:00:00;;400.617;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-12 00:00:00;;400.658;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-13 00:00:00;;400.787;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-14 00:00:00;;400.746;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-15 00:00:00;;400.722;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-16 00:00:00;;400.715;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-17 00:00:00;;400.602;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-18 00:00:00;;400.565;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-19 00:00:00;;400.541;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-20 00:00:00;;400.413;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-21 00:00:00;;400.412;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-22 00:00:00;;400.346;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-23 00:00:00;;400.369;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-24 00:00:00;;400.346;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-25 00:00:00;;400.341;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-26 00:00:00;;400.339;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-27 00:00:00;;400.297;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-28 00:00:00;;400.207;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-29 00:00:00;;400.150;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-30 00:00:00;;400.150;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-10-31 00:00:00;;400.152;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-01 00:00:00;;400.148;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-02 00:00:00;;400.033;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-03 00:00:00;;399.950;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-04 00:00:00;;399.845;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-05 00:00:00;;399.831;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-06 00:00:00;;399.849;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-07 00:00:00;;399.948;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-08 00:00:00;;399.945;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-09 00:00:00;;399.863;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-10 00:00:00;;399.819;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-11 00:00:00;;399.810;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-12 00:00:00;;399.805;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-13 00:00:00;;399.772;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-14 00:00:00;;399.763;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-15 00:00:00;;399.760;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-16 00:00:00;;399.752;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-17 00:00:00;;399.754;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-18 00:00:00;;399.750;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-19 00:00:00;;399.750;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-20 00:00:00;;399.859;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-21 00:00:00;;399.976;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-22 00:00:00;;400.066;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-23 00:00:00;;400.043;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-24 00:00:00;;399.901;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-25 00:00:00;;399.869;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-26 00:00:00;;400.169;Freigegeben, geprüfte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2024-11-27 00:00:00;;400.231;Freigegeben, geprüfte Daten
